Recency,Frequency,Monetary,Member_number,Category,Cluster,Customer_Segment,cluster
3424,16,253.12,2996,Fresh Food,2,Lost Fresh Food Customers,0
3479,6,37.0,2997,Fresh Food,3,New Fresh Food Customers,0
3558,8,54.9,2998,Dairy,3,New Dairy Customers,0
3449,6,31.44,2999,Fresh Food,3,New Fresh Food Customers,0
3621,11,135.7,3000,Beverages,4,Occasional Beverages Buyers,0
3880,2,40.9,3001,Fresh Food,0,Loyal Fresh Food Buyers,0
3435,11,89.8,3002,Fresh Food,1,Regular Fresh Food Customers,0
3470,9,49.1,3003,Dairy,3,New Dairy Customers,0
3788,13,176.95,3004,Beverages,4,Occasional Beverages Buyers,0
3504,5,35.3,3005,Beverages,3,New Beverages Customers,0
3476,10,69.23,3006,Fresh Food,1,Regular Fresh Food Customers,0
3465,6,56.65,3007,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3685,6,44.12,3008,Fresh Food,0,Loyal Fresh Food Buyers,0
3380,14,118.95,3009,Fresh Food,1,Regular Fresh Food Customers,0
3469,10,137.5,3010,Fresh Food,1,Regular Fresh Food Customers,0
3856,4,22.3,3011,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3653,10,48.1,3012,Fresh Food,0,Loyal Fresh Food Buyers,0
3379,6,128.9,3013,Fresh Food,1,Regular Fresh Food Customers,0
3562,10,173.0,3014,Fresh Food,1,Regular Fresh Food Customers,0
3410,14,77.8,3015,Fresh Food,1,Regular Fresh Food Customers,0
3705,11,90.1,3016,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3715,5,8.5,3017,Dairy,0,Loyal Dairy Buyers,0
3630,8,65.35,3018,Fresh Food,4,Occasional Fresh Food Buyers,0
3622,8,98.3,3019,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3435,19,289.4,3020,Beverages,2,Lost Beverages Customers,0
3535,9,68.5,3021,Fresh Food,1,Regular Fresh Food Customers,0
3408,16,132.35,3022,Dairy,1,Regular Dairy Customers,0
3405,10,96.5,3023,Fresh Food,1,Regular Fresh Food Customers,0
3505,13,89.8,3024,Fresh Food,1,Regular Fresh Food Customers,0
3423,12,126.65,3025,Fresh Food,1,Regular Fresh Food Customers,0
3472,14,135.35,3026,Fresh Food,1,Regular Fresh Food Customers,0
3465,13,87.95,3027,Fresh Food,1,Regular Fresh Food Customers,0
3410,16,124.95,3028,Fresh Food,1,Regular Fresh Food Customers,0
3625,18,170.0,3029,Fresh Food,4,Occasional Fresh Food Buyers,0
3517,12,86.2,3030,Dairy,1,Regular Dairy Customers,0
3523,10,72.1,3031,Fresh Food,1,Regular Fresh Food Customers,0
3600,11,52.22,3032,Fresh Food,4,Occasional Fresh Food Buyers,0
3621,8,60.0,3033,Fresh Food,4,Occasional Fresh Food Buyers,0
3398,15,124.64,3034,Fresh Food,1,Regular Fresh Food Customers,0
3384,2,19.4,3035,Dairy,3,New Dairy Customers,0
3613,9,91.8,3036,Dairy,4,Occasional Dairy Buyers,0
3397,11,108.6,3037,Fresh Food,1,Regular Fresh Food Customers,0
3437,15,76.52,3038,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3446,9,70.25,3039,Dairy,1,Regular Dairy Customers,0
3394,4,24.0,3040,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3490,17,130.05,3041,Fresh Food,2,Lost Fresh Food Customers,0
3577,11,57.6,3042,Dairy,4,Occasional Dairy Buyers,0
3797,7,82.4,3043,Fresh Food,0,Loyal Fresh Food Buyers,0
3426,11,89.35,3044,Beverages,1,Regular Beverages Customers,0
3431,17,129.64,3045,Fresh Food,2,Lost Fresh Food Customers,0
3432,16,180.2,3046,Fresh Food,2,Lost Fresh Food Customers,0
3654,11,136.8,3047,Dairy,4,Occasional Dairy Buyers,0
3771,9,56.16,3048,Fresh Food,0,Loyal Fresh Food Buyers,0
3534,13,79.8,3049,Dairy,1,Regular Dairy Customers,0
3410,14,104.95,3050,Fresh Food,1,Regular Fresh Food Customers,0
3976,4,19.4,3051,Fresh Food,0,Loyal Fresh Food Buyers,0
3519,6,28.6,3052,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3382,26,254.04,3053,Fresh Food,2,Lost Fresh Food Customers,0
3459,12,133.39,3054,Fresh Food,1,Regular Fresh Food Customers,0
3412,6,36.9,3055,Fresh Food,3,New Fresh Food Customers,0
4056,6,50.2,3056,Fresh Food,0,Loyal Fresh Food Buyers,0
3426,3,25.1,3057,Beverages,3,New Beverages Customers,0
3421,2,4.9,3058,Fresh Food,3,New Fresh Food Customers,0
4041,4,24.7,3059,Fresh Food,0,Loyal Fresh Food Buyers,0
3432,8,78.8,3060,Beverages,3,New Beverages Customers,0
3641,6,31.84,3061,Fresh Food,0,Loyal Fresh Food Buyers,0
3702,15,85.9,3062,Beverages,4,Occasional Beverages Buyers,0
3483,12,119.1,3063,Dairy,1,Regular Dairy Customers,0
3643,12,83.05,3064,Fresh Food,4,Occasional Fresh Food Buyers,0
3663,9,52.8,3065,Dairy,0,Loyal Dairy Buyers,0
3504,12,113.7,3066,Fresh Food,1,Regular Fresh Food Customers,0
3436,1,3.6,3067,Dairy,3,New Dairy Customers,0
3573,16,115.0,3068,Dairy,4,Occasional Dairy Buyers,0
3534,22,163.0,3069,Fresh Food,2,Lost Fresh Food Customers,0
3475,17,157.5,3071,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3527,13,131.64,3072,Fresh Food,1,Regular Fresh Food Customers,0
3738,6,61.7,3073,Beverages,0,Loyal Beverages Buyers,0
3382,4,16.85,3074,Dairy,3,New Dairy Customers,0
3380,6,66.2,3075,Fresh Food,3,New Fresh Food Customers,0
3518,13,126.92,3076,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3475,5,57.6,3077,Fresh Food,3,New Fresh Food Customers,0
3386,14,114.0,3078,Fresh Food,1,Regular Fresh Food Customers,0
3592,15,130.5,3079,Fresh Food,4,Occasional Fresh Food Buyers,0
3839,10,127.05,3080,Dairy,0,Loyal Dairy Buyers,0
3512,20,163.15,3081,Fresh Food,2,Lost Fresh Food Customers,0
3432,14,58.26,3082,Fresh Food,1,Regular Fresh Food Customers,0
3493,6,38.75,3083,Fresh Food,3,New Fresh Food Customers,0
3770,4,39.7,3084,Fresh Food,0,Loyal Fresh Food Buyers,0
3414,15,128.2,3085,Dairy,1,Regular Dairy Customers,0
3550,15,119.65,3086,Dairy,4,Occasional Dairy Buyers,0
3588,8,47.9,3087,Dairy,3,New Dairy Customers,0
3461,9,50.15,3088,Dairy,3,New Dairy Customers,0
3611,4,56.2,3089,Fresh Food,3,New Fresh Food Customers,0
3816,4,37.5,3090,Fresh Food,0,Loyal Fresh Food Buyers,0
3617,7,37.66,3092,Fresh Food,0,Loyal Fresh Food Buyers,0
3576,10,70.3,3093,Dairy,4,Occasional Dairy Buyers,0
3425,20,113.15,3094,Fresh Food,2,Lost Fresh Food Customers,0
3662,9,121.1,3095,Fresh Food,4,Occasional Fresh Food Buyers,0
3427,13,92.11,3096,Beverages,1,Regular Beverages Customers,0
3857,3,20.0,3097,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3509,14,126.1,3098,Fresh Food,1,Regular Fresh Food Customers,0
3727,17,70.39,3099,Dairy,4,Occasional Dairy Buyers,0
3393,8,22.5,3100,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3726,6,47.0,3101,Fresh Food,0,Loyal Fresh Food Buyers,0
3444,3,25.3,3102,Fresh Food,3,New Fresh Food Customers,0
3441,21,189.73,3103,Dairy,2,Lost Dairy Customers,0
3875,2,6.72,3104,Beverages,0,Loyal Beverages Buyers,0
3488,6,27.1,3105,Dairy,3,New Dairy Customers,0
3381,21,120.49,3106,Fresh Food,2,Lost Fresh Food Customers,0
3435,13,122.8,3107,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3392,15,68.7,3108,Beverages,1,Regular Beverages Customers,0
3500,8,62.54,3109,Fresh Food,3,New Fresh Food Customers,0
3611,14,127.2,3110,Fresh Food,4,Occasional Fresh Food Buyers,0
3468,10,74.76,3111,Fresh Food,1,Regular Fresh Food Customers,0
3431,10,39.9,3112,Fresh Food,1,Regular Fresh Food Customers,0
3435,17,183.1,3113,Fresh Food,2,Lost Fresh Food Customers,0
3379,11,76.94,3115,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3933,3,53.76,3116,Fresh Food,0,Loyal Fresh Food Buyers,0
3455,12,101.65,3117,Fresh Food,1,Regular Fresh Food Customers,0
3406,13,138.4,3118,Fresh Food,1,Regular Fresh Food Customers,0
3453,10,89.84,3119,Fresh Food,1,Regular Fresh Food Customers,0
3689,4,51.5,3120,Fresh Food,0,Loyal Fresh Food Buyers,0
3502,15,105.55,3122,Fresh Food,1,Regular Fresh Food Customers,0
4073,2,18.0,3123,Beverages,0,Loyal Beverages Buyers,0
3897,4,35.8,3124,Dairy,0,Loyal Dairy Buyers,0
3523,4,50.44,3125,Fresh Food,3,New Fresh Food Customers,0
3848,12,130.0,3126,Dairy,0,Loyal Dairy Buyers,0
3621,11,79.75,3127,Fresh Food,4,Occasional Fresh Food Buyers,0
3507,8,111.9,3128,Dairy,4,Occasional Dairy Buyers,0
3462,13,94.6,3129,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3561,18,150.7,3130,Beverages,4,Occasional Beverages Buyers,0
3624,11,48.9,3131,Dairy,4,Occasional Dairy Buyers,0
3390,25,104.25,3132,Dairy,2,Lost Dairy Customers,0
3466,12,191.35,3133,Dairy,1,Regular Dairy Customers,0
3453,8,57.5,3134,Fresh Food,3,New Fresh Food Customers,0
3417,16,165.5,3135,Fresh Food,2,Lost Fresh Food Customers,0
3684,8,83.96,3136,Pantry Staples,4,Occasional Pantry Staples Buyers,0
3381,13,135.99,3137,Dairy,1,Regular Dairy Customers,0
3462,17,124.2,3138,Fresh Food,2,Lost Fresh Food Customers,0
3402,12,109.6,3139,Fresh Food,1,Regular Fresh Food Customers,0
3614,6,24.4,3140,Dairy,0,Loyal Dairy Buyers,0
3402,9,89.45,3141,Fresh Food,1,Regular Fresh Food Customers,0
3510,7,106.1,3142,Fresh Food,4,Occasional Fresh Food Buyers,0
3634,13,83.36,3143,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3510,8,48.8,3144,Fresh Food,3,New Fresh Food Customers,0
3433,9,97.6,3145,Fresh Food,1,Regular Fresh Food Customers,0
3731,5,68.9,3146,Fresh Food,0,Loyal Fresh Food Buyers,0
3389,12,94.45,3147,Fresh Food,1,Regular Fresh Food Customers,0
3575,11,83.3,3148,Fresh Food,1,Regular Fresh Food Customers,0
3528,20,237.4,3149,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3389,19,211.84,3150,Fresh Food,2,Lost Fresh Food Customers,0
3413,14,193.4,3151,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3967,2,24.7,3152,Dairy,0,Loyal Dairy Buyers,0
3396,8,65.5,3153,Fresh Food,1,Regular Fresh Food Customers,0
3700,4,101.8,3154,Fresh Food,0,Loyal Fresh Food Buyers,0
3404,15,76.17,3155,Fresh Food,1,Regular Fresh Food Customers,0
3832,6,27.1,3156,Fresh Food,0,Loyal Fresh Food Buyers,0
3399,7,27.76,3157,Dairy,3,New Dairy Customers,0
3508,16,213.34,3158,Beverages,2,Lost Beverages Customers,0
3438,10,62.7,3159,Dairy,1,Regular Dairy Customers,0
3587,9,54.6,3160,Dairy,3,New Dairy Customers,0
3407,8,71.3,3161,Fresh Food,1,Regular Fresh Food Customers,0
4105,2,5.6,3162,Beverages,0,Loyal Beverages Buyers,0
3825,2,11.7,3163,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3404,11,87.28,3164,Fresh Food,1,Regular Fresh Food Customers,0
3809,4,39.76,3165,Fresh Food,0,Loyal Fresh Food Buyers,0
3387,21,161.99,3166,Fresh Food,2,Lost Fresh Food Customers,0
3642,9,131.16,3167,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3516,6,58.42,3168,Fresh Food,3,New Fresh Food Customers,0
3497,11,99.36,3169,Fresh Food,1,Regular Fresh Food Customers,0
3968,6,59.2,3170,Fresh Food,0,Loyal Fresh Food Buyers,0
3509,13,191.75,3171,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3397,13,130.7,3172,Dairy,1,Regular Dairy Customers,0
3567,12,46.37,3173,Fresh Food,4,Occasional Fresh Food Buyers,0
3422,12,64.2,3174,Dairy,1,Regular Dairy Customers,0
3695,12,157.25,3175,Fresh Food,4,Occasional Fresh Food Buyers,0
3453,17,137.1,3176,Fresh Food,2,Lost Fresh Food Customers,0
3611,9,60.9,3177,Dairy,4,Occasional Dairy Buyers,0
3396,10,49.9,3178,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3530,19,130.5,3179,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3459,14,143.7,3180,Fresh Food,1,Regular Fresh Food Customers,0
3627,12,75.75,3181,Fresh Food,4,Occasional Fresh Food Buyers,0
3651,9,94.2,3182,Dairy,4,Occasional Dairy Buyers,0
3703,6,44.72,3183,Fresh Food,0,Loyal Fresh Food Buyers,0
3754,5,52.04,3184,Fresh Food,0,Loyal Fresh Food Buyers,0
3585,26,240.4,3185,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3577,8,49.1,3186,Fresh Food,3,New Fresh Food Customers,0
3488,15,144.6,3188,Fresh Food,1,Regular Fresh Food Customers,0
3402,23,129.66,3189,Household & Hygiene,2,Lost Household & Hygiene Customers,0
3923,4,43.8,3190,Dairy,0,Loyal Dairy Buyers,0
4080,2,16.9,3191,Fresh Food,0,Loyal Fresh Food Buyers,0
3451,13,108.96,3193,Dairy,1,Regular Dairy Customers,0
3568,4,41.2,3194,Fresh Food,3,New Fresh Food Customers,0
3936,7,91.9,3195,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3455,10,62.3,3196,Fresh Food,1,Regular Fresh Food Customers,0
3379,8,60.65,3197,Pantry Staples,1,Regular Pantry Staples Customers,0
3487,13,79.8,3198,Fresh Food,1,Regular Fresh Food Customers,0
3524,6,39.5,3199,Fresh Food,3,New Fresh Food Customers,0
3425,12,131.0,3200,Dairy,1,Regular Dairy Customers,0
3461,9,115.3,3201,Dairy,1,Regular Dairy Customers,0
3860,7,42.85,3202,Fresh Food,0,Loyal Fresh Food Buyers,0
3399,14,86.36,3203,Fresh Food,1,Regular Fresh Food Customers,0
3403,20,189.7,3204,Fresh Food,2,Lost Fresh Food Customers,0
3469,22,265.7,3205,Fresh Food,2,Lost Fresh Food Customers,0
3405,14,66.6,3206,Fresh Food,1,Regular Fresh Food Customers,0
3443,11,98.7,3207,Beverages,1,Regular Beverages Customers,0
3504,10,86.4,3208,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3442,23,145.52,3209,Fresh Food,2,Lost Fresh Food Customers,0
3536,8,45.45,3210,Fresh Food,3,New Fresh Food Customers,0
3516,15,135.69,3211,Fresh Food,1,Regular Fresh Food Customers,0
3648,7,41.1,3212,Beverages,0,Loyal Beverages Buyers,0
3388,15,138.26,3213,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3433,20,254.7,3214,Dairy,2,Lost Dairy Customers,0
3383,25,245.36,3215,Dairy,2,Lost Dairy Customers,0
3697,8,50.36,3216,Dairy,0,Loyal Dairy Buyers,0
3537,15,117.66,3217,Dairy,4,Occasional Dairy Buyers,0
3380,12,81.15,3218,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3921,2,21.96,3219,Fresh Food,0,Loyal Fresh Food Buyers,0
3403,19,92.12,3220,Fresh Food,1,Regular Fresh Food Customers,0
3484,4,11.7,3221,Beverages,3,New Beverages Customers,0
3684,7,68.7,3222,Dairy,0,Loyal Dairy Buyers,0
3767,5,39.8,3223,Fresh Food,0,Loyal Fresh Food Buyers,0
3394,17,151.06,3224,Fresh Food,2,Lost Fresh Food Customers,0
3533,10,97.42,3225,Fresh Food,1,Regular Fresh Food Customers,0
3620,17,76.9,3226,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3626,7,25.2,3227,Beverages,0,Loyal Beverages Buyers,0
3731,20,186.46,3228,Fresh Food,4,Occasional Fresh Food Buyers,0
4021,4,37.1,3229,Beverages,0,Loyal Beverages Buyers,0
3867,6,39.95,3230,Fresh Food,0,Loyal Fresh Food Buyers,0
3430,14,77.56,3231,Fresh Food,1,Regular Fresh Food Customers,0
3397,15,79.8,3232,Dairy,1,Regular Dairy Customers,0
3442,18,159.6,3233,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3405,11,77.7,3234,Fresh Food,1,Regular Fresh Food Customers,0
3391,12,111.7,3235,Fresh Food,1,Regular Fresh Food Customers,0
3737,13,155.8,3236,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3455,9,142.7,3237,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3432,12,111.36,3238,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3626,5,32.76,3239,Fresh Food,0,Loyal Fresh Food Buyers,0
3501,12,236.0,3240,Beverages,2,Lost Beverages Customers,0
3811,7,43.75,3241,Fresh Food,0,Loyal Fresh Food Buyers,0
3569,18,188.9,3242,Dairy,2,Lost Dairy Customers,0
3489,6,50.0,3243,Dairy,3,New Dairy Customers,0
3414,4,30.25,3244,Fresh Food,3,New Fresh Food Customers,0
3560,2,22.8,3245,Fresh Food,3,New Fresh Food Customers,0
3428,15,78.05,3246,Beverages,1,Regular Beverages Customers,0
3403,17,135.32,3247,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3459,15,122.5,3248,Fresh Food,1,Regular Fresh Food Customers,0
3443,9,129.34,3249,Beverages,1,Regular Beverages Customers,0
3458,28,239.75,3250,Fresh Food,2,Lost Fresh Food Customers,0
3783,6,43.76,3251,Dairy,0,Loyal Dairy Buyers,0
3383,13,128.5,3252,Fresh Food,1,Regular Fresh Food Customers,0
3808,7,53.23,3253,Dairy,0,Loyal Dairy Buyers,0
3665,10,49.3,3254,Fresh Food,0,Loyal Fresh Food Buyers,0
3387,7,55.78,3255,Fresh Food,3,New Fresh Food Customers,0
3616,9,87.8,3256,Dairy,4,Occasional Dairy Buyers,0
3714,6,93.06,3257,Fresh Food,0,Loyal Fresh Food Buyers,0
3676,4,22.5,3258,Beverages,0,Loyal Beverages Buyers,0
3641,12,65.0,3259,Fresh Food,4,Occasional Fresh Food Buyers,0
3669,7,48.1,3260,Dairy,0,Loyal Dairy Buyers,0
3379,13,114.75,3262,Fresh Food,1,Regular Fresh Food Customers,0
3506,16,169.0,3263,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3726,4,34.7,3264,Dairy,0,Loyal Dairy Buyers,0
3417,9,50.0,3265,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3407,9,134.5,3266,Fresh Food,1,Regular Fresh Food Customers,0
3459,9,72.8,3267,Fresh Food,1,Regular Fresh Food Customers,0
3432,6,107.3,3268,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3475,9,60.85,3269,Dairy,3,New Dairy Customers,0
3688,6,66.25,3270,Dairy,0,Loyal Dairy Buyers,0
3494,8,46.25,3271,Fresh Food,3,New Fresh Food Customers,0
3550,15,123.55,3272,Dairy,4,Occasional Dairy Buyers,0
3560,6,76.9,3273,Fresh Food,3,New Fresh Food Customers,0
3691,3,6.5,3275,Dairy,0,Loyal Dairy Buyers,0
3517,2,5.7,3276,Fresh Food,3,New Fresh Food Customers,0
3423,12,81.31,3277,Fresh Food,1,Regular Fresh Food Customers,0
3457,8,36.4,3278,Beverages,3,New Beverages Customers,0
3505,10,58.3,3279,Fresh Food,1,Regular Fresh Food Customers,0
3950,8,64.35,3280,Fresh Food,0,Loyal Fresh Food Buyers,0
3570,9,75.45,3281,Fresh Food,4,Occasional Fresh Food Buyers,0
3531,16,76.65,3282,Fresh Food,1,Regular Fresh Food Customers,0
3518,7,104.6,3283,Dairy,4,Occasional Dairy Buyers,0
3845,4,47.7,3284,Dairy,0,Loyal Dairy Buyers,0
3464,12,82.6,3285,Fresh Food,1,Regular Fresh Food Customers,0
3416,26,160.32,3286,Dairy,2,Lost Dairy Customers,0
3688,11,58.5,3287,Fresh Food,4,Occasional Fresh Food Buyers,0
3618,4,14.5,3288,Fresh Food,0,Loyal Fresh Food Buyers,0
3468,4,17.6,3289,Fresh Food,3,New Fresh Food Customers,0
3435,11,175.9,3290,Fresh Food,1,Regular Fresh Food Customers,0
3469,6,64.3,3291,Fresh Food,3,New Fresh Food Customers,0
3425,4,85.8,3292,Fresh Food,3,New Fresh Food Customers,0
3771,4,23.7,3293,Beverages,0,Loyal Beverages Buyers,0
3477,14,99.6,3294,Fresh Food,1,Regular Fresh Food Customers,0
3421,5,53.38,3295,Fresh Food,3,New Fresh Food Customers,0
3491,2,4.5,3296,Fresh Food,3,New Fresh Food Customers,0
3483,17,115.2,3297,Fresh Food,2,Lost Fresh Food Customers,0
3663,14,146.25,3298,Fresh Food,4,Occasional Fresh Food Buyers,0
3391,17,231.44,3299,Fresh Food,2,Lost Fresh Food Customers,0
3722,5,63.4,3300,Fresh Food,0,Loyal Fresh Food Buyers,0
3657,14,143.84,3301,Beverages,4,Occasional Beverages Buyers,0
3410,12,86.42,3302,Dairy,1,Regular Dairy Customers,0
3414,5,51.4,3303,Dairy,3,New Dairy Customers,0
3790,9,79.9,3304,Fresh Food,0,Loyal Fresh Food Buyers,0
3566,8,98.5,3305,Household & Hygiene,4,Occasional Household & Hygiene Buyers,0
3579,4,82.22,3306,Beverages,0,Loyal Beverages Buyers,0
3564,11,43.84,3307,Fresh Food,4,Occasional Fresh Food Buyers,0
3429,10,81.9,3308,Dairy,1,Regular Dairy Customers,0
3397,6,33.02,3309,Fresh Food,3,New Fresh Food Customers,0
3825,9,40.2,3310,Fresh Food,0,Loyal Fresh Food Buyers,0
3825,5,97.9,3311,Dairy,0,Loyal Dairy Buyers,0
3479,11,65.45,3312,Fresh Food,1,Regular Fresh Food Customers,0
3824,7,63.6,3313,Fresh Food,0,Loyal Fresh Food Buyers,0
3539,10,72.7,3314,Frozen & Processed Food,1,Regular Frozen & Processed Food Customers,0
3595,17,91.42,3315,Dairy,4,Occasional Dairy Buyers,0
3692,6,41.85,3316,Dairy,0,Loyal Dairy Buyers,0
3632,9,45.92,3317,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3727,7,27.34,3318,Fresh Food,0,Loyal Fresh Food Buyers,0
3457,11,61.55,3319,Beverages,1,Regular Beverages Customers,0
3539,6,76.8,3320,Dairy,3,New Dairy Customers,0
3388,13,171.56,3321,Beverages,2,Lost Beverages Customers,0
3458,7,49.5,3322,Fresh Food,3,New Fresh Food Customers,0
3719,7,69.26,3323,Fresh Food,0,Loyal Fresh Food Buyers,0
3715,8,44.2,3324,Dairy,0,Loyal Dairy Buyers,0
3385,16,72.3,3325,Dairy,1,Regular Dairy Customers,0
3604,15,217.2,3326,Dairy,2,Lost Dairy Customers,0
3465,8,134.6,3327,Fresh Food,1,Regular Fresh Food Customers,0
3385,2,4.6,3328,Dairy,3,New Dairy Customers,0
3686,6,54.2,3329,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3815,6,53.32,3330,Fresh Food,0,Loyal Fresh Food Buyers,0
4051,2,11.4,3331,Dairy,0,Loyal Dairy Buyers,0
3453,8,143.65,3332,Fresh Food,1,Regular Fresh Food Customers,0
3452,2,23.7,3333,Fresh Food,3,New Fresh Food Customers,0
3585,15,114.5,3334,Fresh Food,4,Occasional Fresh Food Buyers,0
3711,12,128.7,3335,Beverages,4,Occasional Beverages Buyers,0
3507,6,39.7,3336,Fresh Food,3,New Fresh Food Customers,0
3540,3,23.5,3337,Fresh Food,3,New Fresh Food Customers,0
3406,14,170.7,3338,Fresh Food,2,Lost Fresh Food Customers,0
3422,14,72.8,3339,Dairy,1,Regular Dairy Customers,0
3597,17,165.2,3341,Fresh Food,4,Occasional Fresh Food Buyers,0
3478,15,235.11,3342,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3767,8,15.7,3343,Dairy,0,Loyal Dairy Buyers,0
3385,2,24.1,3344,Dairy,3,New Dairy Customers,0
3409,23,285.6,3345,Dairy,2,Lost Dairy Customers,0
3509,8,54.3,3346,Fresh Food,3,New Fresh Food Customers,0
3407,12,118.2,3347,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3429,16,133.3,3348,Fresh Food,1,Regular Fresh Food Customers,0
3410,14,143.7,3349,Fresh Food,1,Regular Fresh Food Customers,0
3793,7,56.5,3350,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3463,15,110.8,3351,Fresh Food,1,Regular Fresh Food Customers,0
3407,15,141.2,3352,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3621,2,6.8,3353,Dairy,0,Loyal Dairy Buyers,0
3736,12,121.7,3354,Fresh Food,4,Occasional Fresh Food Buyers,0
3653,10,78.0,3355,Fresh Food,4,Occasional Fresh Food Buyers,0
3531,7,60.8,3356,Fresh Food,3,New Fresh Food Customers,0
3780,2,18.9,3357,Fresh Food,0,Loyal Fresh Food Buyers,0
3415,4,44.6,3358,Dairy,3,New Dairy Customers,0
3507,16,154.6,3359,Beverages,2,Lost Beverages Customers,0
3385,3,14.1,3360,Dairy,3,New Dairy Customers,0
3382,16,105.66,3361,Fresh Food,1,Regular Fresh Food Customers,0
3522,17,91.55,3362,Fresh Food,1,Regular Fresh Food Customers,0
3496,10,63.8,3363,Fresh Food,1,Regular Fresh Food Customers,0
4027,6,38.2,3364,Fresh Food,0,Loyal Fresh Food Buyers,0
3390,12,76.1,3365,Fresh Food,1,Regular Fresh Food Customers,0
3549,8,49.15,3366,Beverages,3,New Beverages Customers,0
3698,9,81.0,3367,Fresh Food,4,Occasional Fresh Food Buyers,0
3584,11,43.3,3368,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3435,10,111.3,3369,Fresh Food,1,Regular Fresh Food Customers,0
3448,17,89.6,3370,Fresh Food,1,Regular Fresh Food Customers,0
3496,9,54.0,3372,Fresh Food,3,New Fresh Food Customers,0
3416,11,95.4,3373,Fresh Food,1,Regular Fresh Food Customers,0
3576,16,152.8,3374,Fresh Food,4,Occasional Fresh Food Buyers,0
3451,7,111.2,3375,Fresh Food,1,Regular Fresh Food Customers,0
3385,14,117.0,3376,Fresh Food,1,Regular Fresh Food Customers,0
3683,9,81.0,3377,Fresh Food,4,Occasional Fresh Food Buyers,0
3823,2,9.0,3378,Fresh Food,0,Loyal Fresh Food Buyers,0
3492,14,177.5,3379,Dairy,2,Lost Dairy Customers,0
3398,11,72.5,3380,Fresh Food,1,Regular Fresh Food Customers,0
3649,5,62.1,3381,Dairy,0,Loyal Dairy Buyers,0
3696,7,58.95,3382,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3404,9,72.05,3383,Beverages,1,Regular Beverages Customers,0
3701,9,29.1,3384,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3944,5,46.06,3385,Fresh Food,0,Loyal Fresh Food Buyers,0
3845,3,28.1,3386,Fresh Food,0,Loyal Fresh Food Buyers,0
3408,11,98.2,3387,Dairy,1,Regular Dairy Customers,0
3411,6,41.92,3389,Dairy,3,New Dairy Customers,0
3536,12,128.55,3390,Beverages,1,Regular Beverages Customers,0
3406,26,206.66,3391,Fresh Food,2,Lost Fresh Food Customers,0
3757,6,44.0,3393,Dairy,0,Loyal Dairy Buyers,0
3419,8,67.94,3394,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
4086,4,17.6,3395,Dairy,0,Loyal Dairy Buyers,0
3846,2,17.1,3396,Dairy,0,Loyal Dairy Buyers,0
